default,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.912124836,N,,5-Mar-19
0,3,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.028401606,N,,29-Feb-20
1,0,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,High,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.588750904,Y,Low,31-Jan-18
0,1,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.739793751,N,Low,31-Jan-18
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.030303809,Y,High,29-Feb-20
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.826290929,Y,Low,29-Feb-20
0,2,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,0.353509915,N,High,31-Jan-18
1,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.406273195,0,1,10,0.641041242,N,,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.833519886,N,Low,31-Jan-18
0,1,-1.379541231,0.066157442,-0.490906623,-0.096194976,0.647261887,1,1,10,0.989668176,Y,Low,5-Mar-19
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,2,10,0.968360152,N,Low,29-Feb-20
1,5,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,,Y,Low,29-Feb-20
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.29577987,N,,29-Feb-20
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.802875256,Y,Low,29-Feb-20
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.302498343,N,,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.664299576,N,Low,29-Feb-20
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.12027235,N,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.799716668,N,Low,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,2,10,0.802453834,N,Low,31-Jan-18
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.535135041,N,,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.17906195,N,High,5-Mar-19
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,2,10,0.735653272,Y,Low,31-Jan-18
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.647261887,1,1,10,,N,,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.633470008,N,Low,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.384904229,Y,,29-Feb-20
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.096645371,N,,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,Low,5-Mar-19
0,3,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.259899026,1,1,10,0.318005409,Y,Low,29-Feb-20
0,1,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,0.375608903,N,Low,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.3917044,N,,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,2,10,,N,Low,29-Feb-20
1,2,-1.379541231,-0.290540296,1.666478059,-0.096194976,-0.900150976,0,1,10,,N,High,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.545562893,Y,Low,5-Mar-19
1,1,1.867784437,0.066157442,1.666478059,-0.096194976,-0.504304906,0,2,10,0.619208566,Y,Low,5-Mar-19
1,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.647261887,1,1,10,0.413051305,Y,High,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,,N,Low,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,Low,29-Feb-20
1,0,1.867784437,0.066157442,-0.227743901,1.915782436,-0.504304906,0,2,10,0.990546942,N,,31-Jan-18
1,1,1.867784437,4.313933758,1.666478059,-0.096194976,-0.504304906,0,2,10,,N,Low,5-Mar-19
1,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.627897542,Y,Low,31-Jan-18
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.549252004,Y,Low,31-Jan-18
0,1,-1.379541231,0.066157442,-0.490906623,-0.096194976,0.647261887,0,2,10,0.928458336,Y,Low,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.712845637,N,Low,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.5947654,N,High,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,2,10,0.951503607,Y,Low,31-Jan-18
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.230768773,1,1,10,0.252398531,Y,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.324620225,N,Low,5-Mar-19
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.703881218,N,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.647261887,1,1,10,0.346334972,N,Low,29-Feb-20
1,7,-0.351837351,0.066157442,-0.227743901,1.915782436,0.259899026,0,1,10,0.554611755,N,Low,29-Feb-20
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,Y,Low,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.095476503,N,Low,29-Feb-20
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,1,2,10,0.689818463,N,High,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.363258393,N,Low,31-Jan-18
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,,Y,Low,29-Feb-20
1,8,-1.379541231,-0.290540296,-0.227743901,1.915782436,0.259899026,0,1,10,0.525671924,N,Low,5-Mar-19
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.920226686,Y,,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.406888328,Y,,31-Jan-18
0,1,-1.16726471,0.066157442,-0.227743901,-0.477077425,-0.900150976,0,1,10,0.529328115,N,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.49653626,N,,29-Feb-20
0,11,1.867784437,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,0.968125962,N,Low,29-Feb-20
1,4,1.867784437,0.066157442,1.666478059,1.915782436,0.259899026,0,1,10,,N,High,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,Low,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,Low,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,Low,31-Jan-18
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.756850906,Y,Low,29-Feb-20
1,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.712428557,Y,Low,29-Feb-20
1,1,1.867784437,-0.290540296,-0.227743901,1.915782436,0.259899026,0,1,10,0.006075083,N,Low,5-Mar-19
1,3,-0.351837351,4.313933758,-0.227743901,-0.477077425,0.230768773,0,1,10,0.0259386,N,Low,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.69787805,N,High,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,,5-Mar-19
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,,Y,,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.259899026,1,3,10,0.584073054,N,High,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.870975647,N,Low,5-Mar-19
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.623697515,N,Low,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.606170477,Y,Low,5-Mar-19
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,N,,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,2,10,0.665885329,N,High,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.397787768,N,High,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,Low,5-Mar-19
1,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.517785564,N,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.647261887,1,1,10,0.495659765,N,Low,5-Mar-19
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.763654893,N,High,5-Mar-19
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.366992091,N,High,5-Mar-19
0,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.633572347,Y,Low,5-Mar-19
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.194845782,N,Low,29-Feb-20
0,1,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,0.748747718,N,Low,5-Mar-19
0,1,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,0.019907076,Y,Low,29-Feb-20
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,,31-Jan-18
1,1,-1.379541231,-0.290540296,1.666478059,-0.096194976,-0.900150976,0,1,10,0.149262503,Y,,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,High,29-Feb-20
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.420351803,Y,Low,31-Jan-18
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.170885244,N,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.814074872,N,Low,29-Feb-20
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.259899026,1,2,10,,N,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.638246848,N,High,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,,Y,Low,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,High,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.056749001,N,,29-Feb-20
0,6,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,,N,Low,29-Feb-20
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.792876638,Y,Low,31-Jan-18
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.919511699,Y,,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,Y,Low,29-Feb-20
1,4,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.859945781,N,,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,High,29-Feb-20
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.210017472,Y,,5-Mar-19
0,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.998881919,Y,High,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.997251583,Y,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.391663279,Y,Low,5-Mar-19
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.851901368,Y,Low,29-Feb-20
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,2,10,,Y,,31-Jan-18
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.984845709,N,Low,5-Mar-19
0,1,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,0.372210544,N,Low,29-Feb-20
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.964826643,Y,High,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.116543447,N,High,5-Mar-19
1,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.888169471,N,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.714961378,N,High,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,,Y,Low,29-Feb-20
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.812596907,N,,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.181644723,N,Low,5-Mar-19
0,1,-1.379541231,0.066157442,-0.490906623,-0.096194976,0.647261887,0,1,10,0.353233826,Y,Low,29-Feb-20
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.593949704,Y,Low,29-Feb-20
0,2,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,High,31-Jan-18
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.399124325,N,Low,29-Feb-20
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.458677796,N,Low,5-Mar-19
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,Low,29-Feb-20
1,6,-0.351837351,0.066157442,-0.227743901,1.915782436,0.259899026,1,1,10,0.622783212,N,,31-Jan-18
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.917521606,N,Low,29-Feb-20
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.369779128,Y,Low,5-Mar-19
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.081357773,N,Low,29-Feb-20
0,1,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,Low,31-Jan-18
1,1,1.867784437,-0.290540296,1.666478059,1.915782436,0.230768773,0,1,10,0.985287548,Y,Low,29-Feb-20
1,1,1.867784437,4.313933758,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.031936517,N,Low,29-Feb-20
1,0,1.867784437,4.313933758,1.666478059,1.915782436,-0.391684899,0,1,10,,N,High,5-Mar-19
0,3,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.452993571,N,Low,5-Mar-19
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.491970226,Y,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,,N,,5-Mar-19
0,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,Low,5-Mar-19
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.243986295,Y,High,29-Feb-20
0,11,-0.351837351,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,,N,Low,31-Jan-18
0,3,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.219918689,N,Low,31-Jan-18
1,2,1.867784437,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.588651422,N,,29-Feb-20
0,6,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.647261887,1,1,10,0.328635897,N,Low,29-Feb-20
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,Low,31-Jan-18
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,Low,5-Mar-19
0,2,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.230768773,1,1,10,0.162243935,Y,High,29-Feb-20
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.359261414,Y,High,5-Mar-19
1,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,Y,High,29-Feb-20
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.537610054,N,Low,31-Jan-18
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,2,10,0.670402784,Y,High,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,2,10,0.387860707,Y,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,Low,29-Feb-20
0,1,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,N,Low,29-Feb-20
0,1,1.867784437,0.066157442,-0.490906623,-0.477077425,0.259899026,0,1,10,0.227082282,N,,5-Mar-19
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.873980819,N,Low,5-Mar-19
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.405886955,N,Low,31-Jan-18
1,11,1.867784437,4.313933758,-0.227743901,1.915782436,0.647261887,0,1,10,0.533557124,N,,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.025067023,N,Low,31-Jan-18
0,10,-0.351837351,-0.290540296,-0.490906623,-0.477077425,0.259899026,1,1,10,0.92385597,Y,,5-Mar-19
0,1,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.647261887,1,2,10,0.022906641,N,Low,29-Feb-20
0,0,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,2,10,,N,Low,29-Feb-20
0,0,1.867784437,0.066157442,-0.490906623,-0.477077425,-0.900150976,0,1,10,0.717563332,N,Low,5-Mar-19
0,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.285695717,Y,Low,31-Jan-18
0,1,1.867784437,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.761795839,N,Low,31-Jan-18
1,0,1.867784437,0.066157442,1.666478059,1.915782436,0.230768773,0,1,10,0.974327995,Y,Low,29-Feb-20
1,10,1.867784437,0.066157442,1.666478059,-0.096194976,-0.391684899,0,1,10,0.286743591,Y,Low,31-Jan-18
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.411775576,Y,Low,5-Mar-19
0,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,Low,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,,N,Low,31-Jan-18
1,0,-1.360383125,4.313933758,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.951133357,N,,5-Mar-19
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.898615818,N,High,5-Mar-19
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,2,10,0.321852413,N,Low,5-Mar-19
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,0.647261887,0,1,10,0.385926775,N,High,5-Mar-19
1,0,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,High,31-Jan-18
0,2,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.51194402,Y,High,29-Feb-20
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,,N,High,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.989541879,N,High,5-Mar-19
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,0.259899026,1,1,10,0.83845263,Y,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.209945555,Y,High,5-Mar-19
1,10,-1.379541231,0.066157442,1.666478059,-0.096194976,-0.391684899,0,1,10,0.474350354,N,,5-Mar-19
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.408339422,N,,29-Feb-20
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,,5-Mar-19
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.262873369,Y,,29-Feb-20
0,5,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.531244245,N,Low,5-Mar-19
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,Low,31-Jan-18
0,5,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.751656248,N,Low,31-Jan-18
0,2,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.440509993,Y,Low,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.653642935,Y,,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.971082538,N,High,31-Jan-18
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,N,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.7392177,N,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,2,10,,N,Low,29-Feb-20
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.794318137,Y,Low,29-Feb-20
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,Low,29-Feb-20
1,0,-0.351837351,0.066157442,1.666478059,1.915782436,0.230768773,0,2,10,0.937865719,N,Low,29-Feb-20
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,0.259899026,1,1,10,0.492783322,N,Low,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.607293324,N,Low,29-Feb-20
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.421869645,N,Low,5-Mar-19
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.259899026,0,2,10,0.852560497,N,,5-Mar-19
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.702053753,Y,Low,31-Jan-18
0,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,Low,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,Y,Low,31-Jan-18
1,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.406273195,0,1,10,,N,Low,29-Feb-20
0,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.675765997,N,Low,31-Jan-18
0,2,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,2,10,0.718436095,N,Low,29-Feb-20
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.224396829,Y,High,29-Feb-20
1,0,-0.351837351,4.313933758,1.666478059,1.915782436,0.230768773,0,1,10,,Y,High,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.01959452,N,High,31-Jan-18
1,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.259899026,1,2,10,,N,Low,31-Jan-18
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,0.259899026,0,1,10,0.009511246,Y,High,5-Mar-19
1,1,1.867784437,0.066157442,-0.227743901,1.915782436,0.259899026,1,1,10,,N,Low,29-Feb-20
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.732068719,Y,Low,31-Jan-18
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.576580649,N,Low,31-Jan-18
0,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.60701499,N,Low,31-Jan-18
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.647261887,0,2,10,0.709350163,N,,29-Feb-20
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.023271088,N,Low,5-Mar-19
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.259899026,1,1,10,,N,Low,29-Feb-20
1,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,,Y,,31-Jan-18
0,0,-0.351837351,0.066157442,-0.490906623,-0.477077425,-0.900150976,0,1,10,0.646048883,N,Low,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.199793684,N,High,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,Y,Low,29-Feb-20
0,1,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.259899026,1,1,10,0.043030181,Y,Low,29-Feb-20
1,0,1.867784437,4.313933758,-0.227743901,1.915782436,0.647261887,0,1,10,0.143848916,Y,High,5-Mar-19
